"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00049219","VALLEJO, CA US","2021-08-12",,,"0.00",,,,"86","57","80"
"USC00049219","VALLEJO, CA US","2021-08-13",,,"0.00",,,,"81","57","80"
"USC00049219","VALLEJO, CA US","2021-08-14",,,"0.00",,,,"87","58","84"
"USC00049219","VALLEJO, CA US","2021-08-15",,,"0.00",,,,"87","58","64"
"USC00049219","VALLEJO, CA US","2021-08-16",,,"0.00",,,,"92","57","89"
"USC00049219","VALLEJO, CA US","2021-08-17",,,"0.00",,,,"89","58","80"
"USC00049219","VALLEJO, CA US","2021-08-18",,,"0.00",,,,"80","57","77"
"USC00049219","VALLEJO, CA US","2021-08-19",,,"0.00",,,,"79","58","75"
"USC00049219","VALLEJO, CA US","2021-08-20",,,"0.00",,,,"76","57","71"
"USC00049219","VALLEJO, CA US","2021-08-21",,,"0.00",,,,"72","59","69"
"USC00049219","VALLEJO, CA US","2021-08-22",,,"0.00",,,,"78","57","76"
"USC00049219","VALLEJO, CA US","2021-08-23",,,"0.00",,,,"76","56","71"
"USC00049219","VALLEJO, CA US","2021-08-24",,,"0.00",,,,"78","54","75"
"USC00049219","VALLEJO, CA US","2021-08-25",,,"0.00",,,,"82","54","81"
"USC00049219","VALLEJO, CA US","2021-08-26",,,"0.00",,,,"94","55","93"
"USC00049219","VALLEJO, CA US","2021-08-27",,,"0.00",,,,"100","59","98"
"USC00049219","VALLEJO, CA US","2021-08-28",,,"0.00",,,,"104","63","92"
"USC00049219","VALLEJO, CA US","2021-08-29",,,"0.00",,,,"93","58","88"
"USC00049219","VALLEJO, CA US","2021-08-30",,,"0.00",,,,"88","56","86"
"USC00049219","VALLEJO, CA US","2021-08-31",,,"0.00",,,,"86","56","76"
"USC00049219","VALLEJO, CA US","2021-09-01",,,"0.00",,,,"76","55","67"
"USC00049219","VALLEJO, CA US","2021-09-02",,,"0.00",,,,"77","54","71"
"USC00049219","VALLEJO, CA US","2021-09-03",,,"0.00",,,,"81","54","80"
"USC00049219","VALLEJO, CA US","2021-09-04",,,"0.00",,,,"91","53","90"
"USC00049219","VALLEJO, CA US","2021-09-05",,,"0.00",,,,"96","53","93"
"USC00049219","VALLEJO, CA US","2021-09-06",,,"0.00",,,,"99","56","98"
"USC00049219","VALLEJO, CA US","2021-09-07",,,"0.00",,,,"98","59","90"
"USC00049219","VALLEJO, CA US","2021-09-08",,,"0.00",,,,"95","62","93"
"USC00049219","VALLEJO, CA US","2021-09-09",,,"0.00",,,,"93","58","78"
"USC00049219","VALLEJO, CA US","2021-09-10",,,"0.01",,,,"81","58","78"
"USC00049219","VALLEJO, CA US","2021-09-11",,,"0.00",,,,"86","56","84"
"USC00049219","VALLEJO, CA US","2021-09-12",,,"0.00",,,,"91","56","89"
"USC00049219","VALLEJO, CA US","2021-09-13",,,"0.00",,,,"89","57","87"
"USC00049219","VALLEJO, CA US","2021-09-14",,,"0.00",,,,"88","56","79"
"USC00049219","VALLEJO, CA US","2021-09-15",,,"0.00",,,,"79","55","69"
"USC00049219","VALLEJO, CA US","2021-09-16",,,"0.00",,,,"71","55","69"
"USC00049219","VALLEJO, CA US","2021-09-17",,,"0.00",,,,"74","55","67"
"USC00049219","VALLEJO, CA US","2021-09-18",,,"0.00",,,,"75","56","66"
"USC00049219","VALLEJO, CA US","2021-09-19",,,"0.00",,,,"81","56","76"
"USC00049219","VALLEJO, CA US","2021-09-20",,,"0.00",,,,"92","56","92"
"USC00049219","VALLEJO, CA US","2021-09-21",,,"0.00",,,,"95","64","95"
"USC00049219","VALLEJO, CA US","2021-09-22",,,"0.00",,,,"95","59","86"
"USC00049219","VALLEJO, CA US","2021-09-23",,,"0.00",,,,"91","55","91"
"USC00049219","VALLEJO, CA US","2021-09-24",,,"0.00",,,,"91","57","84"
"USC00049219","VALLEJO, CA US","2021-09-25",,,"0.00",,,,"84","55","71"
"USC00049219","VALLEJO, CA US","2021-09-26",,,"0.00",,,,"74","57","69"
"USC00049219","VALLEJO, CA US","2021-09-27",,,"0.00",,,,"76","57","70"
"USC00049219","VALLEJO, CA US","2021-09-28",,,"0.00",,,,"82","51","76"
"USC00049219","VALLEJO, CA US","2021-09-29",,,"0.00",,,,"82","52","78"
"USC00049219","VALLEJO, CA US","2021-09-30",,,"0.00",,,,"90","54","88"
"USC00049219","VALLEJO, CA US","2021-10-01",,,"0.00",,,,"91","57","89"
"USC00049219","VALLEJO, CA US","2021-10-02",,,"0.00",,,,"93","59","91"
"USC00049219","VALLEJO, CA US","2021-10-03",,,"0.00",,,,"91","60","87"
"USC00049219","VALLEJO, CA US","2021-10-04",,,"0.00",,,,"92","59","87"
"USC00049219","VALLEJO, CA US","2021-10-05",,,"0.00",,,,"87","53","69"
"USC00049219","VALLEJO, CA US","2021-10-06",,,"0.00",,,,"72","56","65"
"USC00049219","VALLEJO, CA US","2021-10-07",,,"0.00",,,,"70","52","61"
"USC00049219","VALLEJO, CA US","2021-10-08",,,"0.00",,,,"68","51","61"
"USC00049219","VALLEJO, CA US","2021-10-09",,,"0.00",,,,"75","50","73"
"USC00049219","VALLEJO, CA US","2021-10-10",,,"0.00",,,,"81","53","77"
"USC00049219","VALLEJO, CA US","2021-10-11",,,"0.00",,,,"77","49","68"
"USC00049219","VALLEJO, CA US","2021-10-12",,,"0.00",,,,"75","53","70"
"USC00049219","VALLEJO, CA US","2021-10-13",,,"0.00",,,,"71","50","68"
"USC00049219","VALLEJO, CA US","2021-10-14",,,"0.00",,,,"79","48","78"
"USC00049219","VALLEJO, CA US","2021-10-15",,,"0.00",,,,"80","52","79"
"USC00049219","VALLEJO, CA US","2021-10-16",,,"0.00",,,,"84","54","83"
"USC00049219","VALLEJO, CA US","2021-10-17",,,"0.00",,,,"84","54","58"
"USC00049219","VALLEJO, CA US","2021-10-18",,,"0.07",,,,"66","45","63"
"USC00049219","VALLEJO, CA US","2021-10-19",,,"0.00",,,,"68","45","61"
"USC00049219","VALLEJO, CA US","2021-10-20",,,"0.05",,,,"64","51","62"
"USC00049219","VALLEJO, CA US","2021-10-21",,,"0.48",,,,"67","56","64"
"USC00049219","VALLEJO, CA US","2021-10-22",,,"0.34",,,,"64","54","61"
"USC00049219","VALLEJO, CA US","2021-10-23",,,"0.00",,,,"64","51","60"
"USC00049219","VALLEJO, CA US","2021-10-24",,,"2.20",,,,"61","56","56"
"USC00049219","VALLEJO, CA US","2021-10-25",,,"1.93",,,,"63","52","60"
"USC00049219","VALLEJO, CA US","2021-10-26",,,"0.00",,,,"65","51","61"
"USC00049219","VALLEJO, CA US","2021-10-27",,,"0.00",,,,"73","53","71"
"USC00049219","VALLEJO, CA US","2021-10-28",,,"0.00",,,,"73","55","72"
"USC00049219","VALLEJO, CA US","2021-10-29",,,"0.00",,,,"76","55","74"
"USC00049219","VALLEJO, CA US","2021-10-30",,,"0.00",,,,"74","56","60"
"USC00049219","VALLEJO, CA US","2021-10-31",,,"0.00",,,,"64","54","61"
"USC00049219","VALLEJO, CA US","2021-11-01",,,"0.13",,,,"61","56","59"
"USC00049219","VALLEJO, CA US","2021-11-02",,,"0.05",,,,"68","54","66"
"USC00049219","VALLEJO, CA US","2021-11-03",,,"0.00",,,,"72","51","70"
"USC00049219","VALLEJO, CA US","2021-11-04",,,"0.00",,,,"70","56","65"
"USC00049219","VALLEJO, CA US","2021-11-05",,,"0.07",,,,"65","47","58"
"USC00049219","VALLEJO, CA US","2021-11-06",,,"0.00",,,,"61","51","60"
"USC00049219","VALLEJO, CA US","2021-11-07",,,"0.00",,,,"63","43","60"
"USC00049219","VALLEJO, CA US","2021-11-08",,,"0.00",,,,"60","44","56"
"USC00049219","VALLEJO, CA US","2021-11-09",,,"0.99",,,,"61","49","60"
"USC00049219","VALLEJO, CA US","2021-11-10",,,"0.02",,,,"66","53","64"
"USC00049219","VALLEJO, CA US","2021-11-11",,,"0.00",,,,"69","51","66"
"USC00049219","VALLEJO, CA US","2021-11-12",,,"0.00",,,,"66","50","63"
"USC00049219","VALLEJO, CA US","2021-11-13",,,"0.00",,,,"63","49","63"
"USC00049219","VALLEJO, CA US","2021-11-14",,,"0.00",,,,"63","50","57"
"USC00049219","VALLEJO, CA US","2021-11-15",,,"0.00",,,,"57","50","55"
"USC00049219","VALLEJO, CA US","2021-11-16",,,"0.00",,,,"63","52","61"
"USC00049219","VALLEJO, CA US","2021-11-17",,,"0.00",,,,"62","47","59"
"USC00049219","VALLEJO, CA US","2021-11-18",,,"0.00",,,,"59","46","55"
"USC00049219","VALLEJO, CA US","2021-11-19",,,"0.02",,,,"59","50","57"
"USC00049219","VALLEJO, CA US","2021-11-20",,,"0.04",,,,"66","47","64"
"USC00049219","VALLEJO, CA US","2021-11-21",,,"0.00",,,,"64","47","61"
"USC00049219","VALLEJO, CA US","2021-11-22",,,"0.00",,,,"65","47","61"
"USC00049219","VALLEJO, CA US","2021-11-23",,,"0.00",,,,"62","45","60"
"USC00049219","VALLEJO, CA US","2021-11-24",,,"0.00",,,,"65","45","62"
"USC00049219","VALLEJO, CA US","2021-11-25",,,"0.00",,,,"62","44","57"
"USC00049219","VALLEJO, CA US","2021-11-26",,,"0.00",,,,"65","44","60"
"USC00049219","VALLEJO, CA US","2021-11-27",,,"0.00",,,,"65","47","62"
"USC00049219","VALLEJO, CA US","2021-11-28",,,"0.00",,,,"65","48","62"
"USC00049219","VALLEJO, CA US","2021-11-29",,,"0.00",,,,"66","50","64"
"USC00049219","VALLEJO, CA US","2021-11-30",,,"0.00",,,,"66","48","62"
"USC00049219","VALLEJO, CA US","2021-12-01",,,"0.00",,,,"66","49","65"
"USC00049219","VALLEJO, CA US","2021-12-02",,,"0.00",,,,"65","47","62"
"USC00049219","VALLEJO, CA US","2021-12-03",,,"0.00",,,,"62","49","51"
"USC00049219","VALLEJO, CA US","2021-12-04",,,"0.00",,,,"53","49","53"
"USC00049219","VALLEJO, CA US","2021-12-05",,,"0.00",,,,"55","45","54"
"USC00049219","VALLEJO, CA US","2021-12-06",,,"0.00",,,,"54","43","48"
"USC00049219","VALLEJO, CA US","2021-12-07",,,"0.01",,,,"58","46","56"
"USC00049219","VALLEJO, CA US","2021-12-08",,,"0.03",,,,"56","47","52"
"USC00049219","VALLEJO, CA US","2021-12-09",,,"0.02",,,,"58","46","55"
"USC00049219","VALLEJO, CA US","2021-12-10",,,"0.00",,,,"57","38","54"
"USC00049219","VALLEJO, CA US","2021-12-11",,,"0.00",,,,"58","38","54"
"USC00049219","VALLEJO, CA US","2021-12-12",,,"0.28",,,,"54","45","50"
"USC00049219","VALLEJO, CA US","2021-12-13",,,"1.97",,,,"58","49","51"
"USC00049219","VALLEJO, CA US","2021-12-14",,,"0.93",,,,"51","38","48"
"USC00049219","VALLEJO, CA US","2021-12-15",,,"0.03",,,,"53","39","50"
"USC00049219","VALLEJO, CA US","2021-12-16",,,"0.93",,,,"57","46","50"
"USC00049219","VALLEJO, CA US","2021-12-17",,,"0.00",,,,"54","37","51"
"USC00049219","VALLEJO, CA US","2021-12-18",,,"0.00",,,,"51","37","45"
"USC00049219","VALLEJO, CA US","2021-12-19",,,"0.00",,,,"47","39","45"
"USC00049219","VALLEJO, CA US","2021-12-20",,,"0.00",,,,"46","40","44"
"USC00049219","VALLEJO, CA US","2021-12-21",,,"0.00",,,,"48","41","42"
"USC00049219","VALLEJO, CA US","2021-12-22",,,"0.40",,,,"47","40","46"
"USC00049219","VALLEJO, CA US","2021-12-23",,,"1.16",,,,"56","46","54"
"USC00049219","VALLEJO, CA US","2021-12-24",,,"0.82",,,,"54","45","50"
"USC00049219","VALLEJO, CA US","2021-12-25",,,"0.16",,,,"50","47","47"
"USC00049219","VALLEJO, CA US","2021-12-26",,,"0.11",,,,"48","38","44"
"USC00049219","VALLEJO, CA US","2021-12-27",,,"0.45",,,,"51","43","45"
"USC00049219","VALLEJO, CA US","2021-12-28",,,"0.02",,,,"46","36","43"
"USC00049219","VALLEJO, CA US","2021-12-29",,,"0.44",,,,"43","40","42"
"USC00049219","VALLEJO, CA US","2021-12-30",,,"0.03",,,,"54","39","51"
"USC00049219","VALLEJO, CA US","2021-12-31",,,"0.00",,,,"54","35","53"
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-02","    6","0.37",,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-03",,,"0.04",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-04",,,"0.05",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-05",,,"0.36",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-06",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-07",,,"0.04",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-08",,,"0.02",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-09",,,"0.02",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-10",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-11",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-12",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-13",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-14",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-15",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-16",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-17",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-18",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-19",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-20",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-21",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-22",,,"0.25",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-23",,,"0.16",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-24",,,"0.00",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-25",,,"0.39",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-26",,,"0.02",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-27",,,"1.01",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-28",,,"0.29",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-29",,,"0.29",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-30",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-01-31",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-01",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-02",,,"1.26",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-03",,,"0.03",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-04",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-05",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-06",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-07",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-08",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-09",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-10",,,"0.03",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-11",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-12",,,"0.48",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-13",,,"0.11",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-14",,,"0.02","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-15",,,"0.46",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-16",,,"0.08",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-17",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-18",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-19",,,"0.12",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-20",,,"0.05",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-21",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-22",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-23",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-24",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-25",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-26",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-27",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-02-28",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-01",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-02",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-03",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-04",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-05",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-06",,,"0.34",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-07",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-08",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-09",,,"0.04",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-10",,,"0.58",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-11",,,"0.42",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-12",,,"0.02",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-13",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-14",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-15",,,"0.19",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-16",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-17",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-18",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-19",,,"0.34","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-20",,,"0.02",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-21",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-22",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-23",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-24",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-25",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-26",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-27",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-28",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-29",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-30",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-03-31",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-01",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-02",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-03",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-04",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-06",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-07",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-09",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-10",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-11",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-13",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-14",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-15",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-16",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-17",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-18",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-19",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-20",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-21",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-22",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-23",,,"0.02",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-24",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-25",,,"0.03",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-26",,,"0.03",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-27",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-28",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-29",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-04-30",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-01",,,"0.07","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-02",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-03",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-05",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-06",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-07",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-09",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-10",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-11",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-13",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-15",,,"0.10",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-16",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-17",,,"0.04",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-19",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-20",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-21",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-22",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-23",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-24",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-25",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-26",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-29",,,"0.02","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-30",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-05-31",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-02",,,"0.03",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-03",,,"0.01",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-04",,,"0.01",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-06",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-08",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-10",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-12",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-13",,,"0.01",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-15",,,"0.04",,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-06-16",,,"0.00","0.0",,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-07-13","   27","0.24",,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-07-17","    4","0.06",,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2021-07-26",,,"0.00","0.0",,,,,
